far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
manzanar1-2300,7-manzanar,Los Angeles,CA,Los Angeles,CA,1943-10-15 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2302,7-manzanar,West Los Angeles,CA,Ogden,UT,1945-08-25 00:00:00,34.046399,-118.448135,41.244261,-112.007924
manzanar1-2303,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-10-19 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2304,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-11-02 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2305,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-11-02 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2306,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-11-02 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2307,7-manzanar,,,Los Angeles,CA,1945-11-02 00:00:00,,,33.973951,-118.248405
manzanar1-2308,7-manzanar,West Los Angeles,CA,Los Angeles,CA,1945-11-09 00:00:00,34.046399,-118.448135,33.973951,-118.248405
manzanar1-2309,7-manzanar,Lompoc,CA,Lompoc,CA,1945-08-17 00:00:00,34.629464,-120.336594,34.629464,-120.336594
manzanar1-2310,7-manzanar,Lompoc,CA,Lompoc,CA,1945-08-17 00:00:00,34.629464,-120.336594,34.629464,-120.336594
manzanar1-2311,7-manzanar,Lompoc,CA,Lompoc,CA,1945-08-17 00:00:00,34.629464,-120.336594,34.629464,-120.336594
manzanar1-2312,7-manzanar,San Francisco,CA,San Jose,CA,1945-06-18 00:00:00,37.776646,-122.417481,37.189396,-121.705327
manzanar1-2313,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-11-12 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2314,7-manzanar,Lompoc,CA,Lompoc,CA,1945-08-17 00:00:00,34.629464,-120.336594,34.629464,-120.336594
manzanar1-2315,7-manzanar,Lompoc,CA,Lompoc,CA,1945-08-17 00:00:00,34.629464,-120.336594,34.629464,-120.336594
manzanar1-2316,7-manzanar,,,Lompoc,CA,1945-08-17 00:00:00,,,34.629464,-120.336594
manzanar1-2317,7-manzanar,,,Lompoc,CA,1945-08-17 00:00:00,,,34.629464,-120.336594
manzanar1-2327,7-manzanar,Los Angeles,CA,Chicago,IL,1943-09-09 00:00:00,33.973951,-118.248405,41.88531,-87.62213
manzanar1-2328,7-manzanar,Culver City,CA,Venice,CA,1945-11-07 00:00:00,33.998214,-118.394059,33.993396,-118.465193
manzanar1-2329,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-10-05 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2330,7-manzanar,Venice,CA,Venice,CA,1945-06-23 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2331,7-manzanar,Venice,CA,Venice,CA,1945-06-23 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2332,7-manzanar,Venice,CA,Venice,CA,1945-08-06 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2333,7-manzanar,Venice,CA,Venice,CA,1945-09-08 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2334,7-manzanar,Venice,CA,Venice,CA,1945-06-23 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2335,7-manzanar,Venice,CA,Los Angeles,CA,1945-06-14 00:00:00,33.993396,-118.465193,33.973951,-118.248405
manzanar1-2336,7-manzanar,Venice,CA,Venice,CA,1945-06-23 00:00:00,33.993396,-118.465193,33.993396,-118.465193
manzanar1-2337,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-11-13 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2338,7-manzanar,Wilmington,CA,Long Beach,CA,1945-10-16 00:00:00,33.779417,-118.253853,33.804309,-118.200957
manzanar1-2339,7-manzanar,Wilmington,CA,Long Beach,CA,1945-10-16 00:00:00,33.779417,-118.253853,33.804309,-118.200957
manzanar1-2340,7-manzanar,Wilmington,CA,Long Beach,CA,1945-10-16 00:00:00,33.779417,-118.253853,33.804309,-118.200957
manzanar1-2341,7-manzanar,Wilmington,CA,Long Beach,CA,1945-10-16 00:00:00,33.779417,-118.253853,33.804309,-118.200957
manzanar1-2342,7-manzanar,Terminal Island,CA,Stockton,CA,1945-10-11 00:00:00,40.026261,-123.490301,37.672196,-121.298794
