far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
rohwer1-9495,9-rohwer,Stockton,CA,Stockton,CA,1945-11-30 00:00:00,37.672196,-121.298794,37.672196,-121.298794
rohwer1-9497,9-rohwer,Los Angeles,CA,Chicago,IL,1944-07-07 00:00:00,33.973951,-118.248405,41.88531,-87.62213
rohwer1-9498,9-rohwer,Los Angeles,CA,Chicago,IL,1944-01-07 00:00:00,33.973951,-118.248405,41.88531,-87.62213
rohwer1-9499,9-rohwer,French Camp,CA,Henderson,CO,1944-02-10 00:00:00,37.883775,-121.290405,39.879235,-104.883581
rohwer1-9502,9-rohwer,Los Angeles,CA,Minneapolis,MN,1943-02-17 00:00:00,33.973951,-118.248405,44.984577,-93.269097
rohwer1-9503,9-rohwer,Artesia,CA,Lomita,CA,1945-09-30 00:00:00,33.865395,-118.073148,33.79224,-118.31507
rohwer1-9504,9-rohwer,Stockton,CA,Ann Arbor,MI,1943-10-27 00:00:00,37.672196,-121.298794,42.266638,-83.849042
rohwer1-9505,9-rohwer,Stockton,CA,Ann Arbor,MI,1943-06-21 00:00:00,37.672196,-121.298794,42.266638,-83.849042
rohwer1-9506,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-06-04 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9507,9-rohwer,Artesia,CA,Chicago,IL,1945-06-22 00:00:00,33.865395,-118.073148,41.88531,-87.62213
rohwer1-9508,9-rohwer,French Camp,CA,Pocatello,ID,1943-05-25 00:00:00,37.883775,-121.290405,42.904933,-112.380079
rohwer1-9509,9-rohwer,Los Angeles,CA,Ft. Smith,AR,1944-11-14 00:00:00,33.973951,-118.248405,35.366188,-94.416458
rohwer1-9511,9-rohwer,Gardena,CA,Des Plaines,IL,1943-03-09 00:00:00,33.888315,-118.295256,42.048278,-87.890466
rohwer1-9512,9-rohwer,Sacramento,CA,Sacramento,CA,1945-11-30 00:00:00,38.380456,-121.555406,38.380456,-121.555406
