far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
minidoka1-7763,8-minidoka,Seattle,WA,Chicago,IL,1945-05-22 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7764,8-minidoka,Seattle,WA,Chicago,IL,1945-05-22 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7765,8-minidoka,Seattle,WA,Toledo,OH,1943-08-05 00:00:00,47.432251,-121.803388,41.720684,-83.569359
minidoka1-7766,8-minidoka,Seattle,WA,Chicago,IL,1943-11-23 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7767,8-minidoka,Seattle,WA,Hazelton,ID,1945-02-07 00:00:00,47.432251,-121.803388,42.596069,-114.071311
minidoka1-7768,8-minidoka,Puyallup,WA,Seattle,WA,1945-09-18 00:00:00,47.212822,-122.317148,47.432251,-121.803388
minidoka1-7769,8-minidoka,Puyallup,WA,Seattle,WA,1945-09-18 00:00:00,47.212822,-122.317148,47.432251,-121.803388
minidoka1-7770,8-minidoka,Puyallup,WA,Jamieson,OR,1945-02-19 00:00:00,47.212822,-122.317148,44.216093,-117.481258
minidoka1-7772,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7773,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7774,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7775,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7776,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7777,8-minidoka,Eatonville,WA,Kaysville,UT,1945-08-24 00:00:00,46.904844,-122.30141,41.03522,-111.93855
minidoka1-7778,8-minidoka,,,Kaysville,UT,1945-08-24 00:00:00,,,41.03522,-111.93855
minidoka1-7779,8-minidoka,,,Kaysville,UT,1945-08-24 00:00:00,,,41.03522,-111.93855
minidoka1-7780,8-minidoka,Tacoma,WA,Minneapolis,MN,1943-03-16 00:00:00,47.253671,-122.444335,44.984577,-93.269097
minidoka1-7781,8-minidoka,Santa Monica,CA,Chicago,IL,1944-04-13 00:00:00,34.013666,-118.49375,41.88531,-87.62213
minidoka1-7782,8-minidoka,Chehalis,WA,Sidney,NE,1944-12-02 00:00:00,46.615653,-123.024845,41.220549,-102.995925
minidoka1-7786,8-minidoka,Portland,OR,Chicago,IL,1945-04-20 00:00:00,45.507856,-122.690794,41.88531,-87.62213
minidoka1-7787,8-minidoka,Portland,OR,Nyssa,OR,1943-05-21 00:00:00,45.507856,-122.690794,43.627554,-117.207823
minidoka1-7788,8-minidoka,Portland,OR,Ft. Douglas,UT,1944-08-04 00:00:00,45.507856,-122.690794,,
minidoka1-7789,8-minidoka,Portland,OR,Spokane,WA,1944-02-21 00:00:00,45.507856,-122.690794,47.66264,-117.435997
minidoka1-7792,8-minidoka,Seattle,WA,Ogden,UT,1945-08-16 00:00:00,47.432251,-121.803388,41.244261,-112.007924
minidoka1-7793,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7794,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7795,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7796,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7797,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7798,8-minidoka,Seattle,WA,Minneapolis,MN,1945-08-16 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7799,8-minidoka,Seattle,WA,Minneapolis,MN,1944-09-28 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7801,8-minidoka,Seattle,WA,Ft. Douglas,UT,1943-04-30 00:00:00,47.432251,-121.803388,,
minidoka1-7802,8-minidoka,Seattle,WA,Minneapolis,MN,1943-08-23 00:00:00,47.432251,-121.803388,44.984577,-93.269097
minidoka1-7804,8-minidoka,Portland,OR,Portland,OR,1945-07-17 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7806,8-minidoka,Seattle,WA,Shoshone,ID,1943-01-20 00:00:00,47.432251,-121.803388,43.059165,-114.414825
minidoka1-7808,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7809,8-minidoka,Seattle,WA,Milwaukee,WI,1945-05-22 00:00:00,47.432251,-121.803388,43.011264,-87.958409
minidoka1-7810,8-minidoka,Seattle,WA,Milwaukee,WI,1945-10-19 00:00:00,47.432251,-121.803388,43.011264,-87.958409
minidoka1-7811,8-minidoka,Seattle,WA,Milwaukee,WI,1945-10-19 00:00:00,47.432251,-121.803388,43.011264,-87.958409
minidoka1-7812,8-minidoka,Seattle,WA,Seattle,WA,1945-09-11 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7813,8-minidoka,Seattle,WA,Seattle,WA,1945-08-29 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7814,8-minidoka,Seattle,WA,Seattle,WA,1945-08-16 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7815,8-minidoka,Seattle,WA,Seattle,WA,1945-09-07 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7816,8-minidoka,Seattle,WA,Seattle,WA,1945-09-07 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7817,8-minidoka,Seattle,WA,Seattle,WA,1945-09-07 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7818,8-minidoka,Seattle,WA,Ft. Douglas,UT,1943-05-05 00:00:00,47.432251,-121.803388,,
minidoka1-7819,8-minidoka,Seattle,WA,Gooding,ID,1943-06-10 00:00:00,47.432251,-121.803388,42.907488,-114.773963
minidoka1-7820,8-minidoka,Seattle,WA,Jerome,ID,1944-08-28 00:00:00,47.432251,-121.803388,42.736869,-114.374568
minidoka1-7821,8-minidoka,Seattle,WA,Philadelphia,PA,1944-04-20 00:00:00,47.432251,-121.803388,40.001811,-75.11787
minidoka1-7823,8-minidoka,Portland,OR,Grandview,ID,1945-06-19 00:00:00,45.507856,-122.690794,42.98961,-116.09343
minidoka1-7824,8-minidoka,Portland,OR,Grandview,ID,1945-06-19 00:00:00,45.507856,-122.690794,42.98961,-116.09343
minidoka1-7825,8-minidoka,,,Grandview,ID,1945-06-19 00:00:00,,,42.98961,-116.09343
minidoka1-7826,8-minidoka,,,Grandview,ID,1945-06-19 00:00:00,,,42.98961,-116.09343
minidoka1-7827,8-minidoka,Portland,OR,Anderson Dam,ID,1944-07-06 00:00:00,45.507856,-122.690794,,
minidoka1-7828,8-minidoka,Seattle,WA,Spokane,WA,1945-05-12 00:00:00,47.432251,-121.803388,47.66264,-117.435997
