far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
topaz1-11041,1-topaz,San Francisco,CA,San Francisco,CA,1945-09-18 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11042,1-topaz,San Francisco,CA,Provo,UT,1944-01-06 00:00:00,37.776646,-122.417481,40.235053,-111.695558
topaz1-11043,1-topaz,San Francisco,CA,Greeley,CO,1944-12-26 00:00:00,37.776646,-122.417481,40.384991,-104.680631
topaz1-11044,1-topaz,San Francisco,CA,San Francisco,CA,1945-08-22 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11045,1-topaz,,,San Francisco,CA,1945-09-18 00:00:00,,,37.776646,-122.417481
topaz1-11046,1-topaz,San Francisco,CA,Boston,MA,1944-12-02 00:00:00,37.776646,-122.417481,42.370567,-71.026964
topaz1-11047,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-26 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11062,1-topaz,Oakland,CA,Ann Arbor,MI,1943-10-06 00:00:00,37.786027,-122.223779,42.266638,-83.849042
topaz1-11065,1-topaz,Oakland,CA,Cleveland,OH,1943-10-12 00:00:00,37.786027,-122.223779,41.489381,-81.667486
topaz1-11066,1-topaz,Hayward,CA,San Lorenzo,CA,1945-04-25 00:00:00,37.680181,-121.921498,37.68123,-122.133825
topaz1-11067,1-topaz,San Mateo,CA,San Mateo,CA,1945-08-15 00:00:00,37.573485,-122.32253,37.573485,-122.32253
topaz1-11068,1-topaz,San Mateo,CA,Salt Lake City,UT,1942-12-24 00:00:00,37.573485,-122.32253,40.756095,-111.900719
topaz1-11069,1-topaz,San Mateo,CA,Salt Lake City,UT,1942-12-24 00:00:00,37.573485,-122.32253,40.756095,-111.900719
topaz1-11070,1-topaz,San Mateo,CA,Salt Lake City,UT,1942-12-24 00:00:00,37.573485,-122.32253,40.756095,-111.900719
topaz1-11071,1-topaz,San Mateo,CA,Gainesville,GA,1944-08-16 00:00:00,37.573485,-122.32253,34.334398,-83.837912
topaz1-11073,1-topaz,Lodi,CA,Filer,ID,1944-03-06 00:00:00,38.111356,-121.172415,42.54076,-114.623799
topaz1-11076,1-topaz,Berkeley,CA,Wooster,OH,1944-02-11 00:00:00,37.860576,-122.29673,40.830699,-81.895377
topaz1-11081,1-topaz,San Francisco,CA,Cleveland,OH,1945-02-28 00:00:00,37.776646,-122.417481,41.489381,-81.667486
topaz1-11082,1-topaz,San Francisco,CA,Cleveland,OH,1945-02-28 00:00:00,37.776646,-122.417481,41.489381,-81.667486
topaz1-11083,1-topaz,San Francisco,CA,Cleveland,OH,1945-02-28 00:00:00,37.776646,-122.417481,41.489381,-81.667486
topaz1-11084,1-topaz,Oakland,CA,Cleveland,OH,1945-10-26 00:00:00,37.786027,-122.223779,41.489381,-81.667486
topaz1-11085,1-topaz,Oakland,CA,Oakland,CA,1945-10-26 00:00:00,37.786027,-122.223779,37.786027,-122.223779
topaz1-11086,1-topaz,Oakland,CA,Berkeley,CA,1945-09-20 00:00:00,37.786027,-122.223779,37.860576,-122.29673
topaz1-11087,1-topaz,Oakland,CA,Oakland,CA,1945-10-26 00:00:00,37.786027,-122.223779,37.786027,-122.223779
topaz1-11089,1-topaz,San Mateo,CA,Boston,MA,1944-12-11 00:00:00,37.573485,-122.32253,42.370567,-71.026964
topaz1-11095,1-topaz,Berkeley,CA,Berkeley,CA,1945-10-26 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-11096,1-topaz,Oakland,CA,Bridgeton,NJ,1945-01-15 00:00:00,37.786027,-122.223779,39.3762,-75.1617
topaz1-11097,1-topaz,Oakland,CA,Bridgeton,CA,1945-10-26 00:00:00,37.786027,-122.223779,,
topaz1-11098,1-topaz,Oakland,CA,Berkeley,CA,1945-06-20 00:00:00,37.786027,-122.223779,37.860576,-122.29673
topaz1-11099,1-topaz,Hayward,CA,Berkeley,CA,1945-08-20 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11100,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11101,1-topaz,Hayward,CA,Detroit,MI,1944-08-02 00:00:00,37.680181,-121.921498,42.347021,-83.060184
topaz1-11102,1-topaz,Hayward,CA,Detroit,MI,1945-05-11 00:00:00,37.680181,-121.921498,42.347021,-83.060184
topaz1-11103,1-topaz,Hayward,CA,Berkeley,CA,1945-08-29 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11104,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11105,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11106,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11107,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11108,1-topaz,Hayward,CA,Berkeley,CA,1945-09-06 00:00:00,37.680181,-121.921498,37.860576,-122.29673
topaz1-11109,1-topaz,San Francisco,CA,Salt Lake City,UT,1943-02-18 00:00:00,37.776646,-122.417481,40.756095,-111.900719
topaz1-11110,1-topaz,Berkeley,CA,Salt Lake City,UT,1943-05-29 00:00:00,37.860576,-122.29673,40.756095,-111.900719
topaz1-11111,1-topaz,Berkeley,CA,Salt Lake City,UT,1943-05-29 00:00:00,37.860576,-122.29673,40.756095,-111.900719
topaz1-11112,1-topaz,Berkeley,CA,Boulder,CO,1943-01-25 00:00:00,37.860576,-122.29673,40.049468,-105.201421
topaz1-11113,1-topaz,San Francisco,CA,New York City,NY,1943-11-24 00:00:00,37.776646,-122.417481,40.750422,-73.996328
